address	type	name	full_name	namespace	source	primary	external	external_entry
EXTERNAL:000000ac	Function	ResumeThread	KERNEL32.DLL::ResumeThread	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000ad	Function	GetThreadContext	KERNEL32.DLL::GetThreadContext	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000ae	Function	VirtualQueryEx	KERNEL32.DLL::VirtualQueryEx	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000af	Function	LoadLibraryW	KERNEL32.DLL::LoadLibraryW	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000b0	Function	TerminateThread	KERNEL32.DLL::TerminateThread	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000b1	Function	SetEndOfFile	KERNEL32.DLL::SetEndOfFile	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000b2	Function	GetThreadSelectorEntry	KERNEL32.DLL::GetThreadSelectorEntry	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000b3	Function	MapViewOfFileEx	KERNEL32.DLL::MapViewOfFileEx	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000b4	Function	FlushViewOfFile	KERNEL32.DLL::FlushViewOfFile	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000b5	Function	TlsSetValue	KERNEL32.DLL::TlsSetValue	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000b6	Function	CreateThread	KERNEL32.DLL::CreateThread	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:000000b7	Function	GetFileVersionInfoW	VERSION.DLL::GetFileVersionInfoW	VERSION.DLL	IMPORTED	true	true	false
EXTERNAL:000000b8	Function	VerQueryValueA	VERSION.DLL::VerQueryValueA	VERSION.DLL	IMPORTED	true	true	false
EXTERNAL:000000b9	Function	GetFileVersionInfoA	VERSION.DLL::GetFileVersionInfoA	VERSION.DLL	IMPORTED	true	true	false
EXTERNAL:000000ba	Function	GetFileVersionInfoSizeW	VERSION.DLL::GetFileVersionInfoSizeW	VERSION.DLL	IMPORTED	true	true	false
EXTERNAL:000000bb	Function	GetFileVersionInfoSizeA	VERSION.DLL::GetFileVersionInfoSizeA	VERSION.DLL	IMPORTED	true	true	false
EXTERNAL:000000bc	Function	CryptAcquireContextA	ADVAPI32.DLL::CryptAcquireContextA	ADVAPI32.DLL	IMPORTED	true	true	false
EXTERNAL:000000bd	Function	CryptGenRandom	ADVAPI32.DLL::CryptGenRandom	ADVAPI32.DLL	IMPORTED	true	true	false
EXTERNAL:000000be	Function	CryptReleaseContext	ADVAPI32.DLL::CryptReleaseContext	ADVAPI32.DLL	IMPORTED	true	true	false
EXTERNAL:000000bf	Function	RegOpenKeyExA	ADVAPI32.DLL::RegOpenKeyExA	ADVAPI32.DLL	IMPORTED	true	true	false
EXTERNAL:000000c0	Function	RegQueryValueExA	ADVAPI32.DLL::RegQueryValueExA	ADVAPI32.DLL	IMPORTED	true	true	false
EXTERNAL:000000c1	Function	RegQueryValueExW	ADVAPI32.DLL::RegQueryValueExW	ADVAPI32.DLL	IMPORTED	true	true	false
EXTERNAL:000000c2	Function	RegEnumKeyExW	ADVAPI32.DLL::RegEnumKeyExW	ADVAPI32.DLL	IMPORTED	true	true	false
EXTERNAL:000000c3	Function	RegQueryInfoKeyW	ADVAPI32.DLL::RegQueryInfoKeyW	ADVAPI32.DLL	IMPORTED	true	true	false
EXTERNAL:000000c4	Function	RegOpenKeyExW	ADVAPI32.DLL::RegOpenKeyExW	ADVAPI32.DLL	IMPORTED	true	true	false
EXTERNAL:000000c5	Function	RegCloseKey	ADVAPI32.DLL::RegCloseKey	ADVAPI32.DLL	IMPORTED	true	true	false
EXTERNAL:000000c6	Function	SetSecurityDescriptorDacl	ADVAPI32.DLL::SetSecurityDescriptorDacl	ADVAPI32.DLL	IMPORTED	true	true	false
EXTERNAL:000000c7	Function	InitializeSecurityDescriptor	ADVAPI32.DLL::InitializeSecurityDescriptor	ADVAPI32.DLL	IMPORTED	true	true	false
